start_date,end_date,nhs_fy,org_type,org_code,org_name,variable_type,variable_a,variable_b,statistic,measure,value
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Depression,NA,percentage,no_reliable_change,26
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Depression,NA,count,reliable_recovery,122788
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Depression,NA,percentage,reliable_recovery,45.7
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Depression,NA,count,recovery,131578
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Depression,NA,percentage,recovery,48.9
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,referrals_received,498650
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,finished_course_treatment,338098
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,at_caseness,318221
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,not_at_caseness,19660
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,improvement,230934
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,improvement,68.3
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,deterioration,17907
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,deterioration,5.3
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,no_reliable_change,85038
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,no_reliable_change,25.2
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,reliable_recovery,155224
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,reliable_recovery,48.7
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,recovery,163829
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,recovery,51.4
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,referrals_received,7308
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,finished_course_treatment,4813
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,at_caseness,4487
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,not_at_caseness,326
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,improvement,2772
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,improvement,57.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,deterioration,365
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,deterioration,7.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,no_reliable_change,1636
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,no_reliable_change,34
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,reliable_recovery,1544
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,reliable_recovery,34.4
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,recovery,1638
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,recovery,36.5
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,referrals_received,254649
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,finished_course_treatment,184543
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,at_caseness,174049
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,not_at_caseness,10378
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,improvement,130499
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,improvement,70.7
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,deterioration,8949
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,deterioration,4.8
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,no_reliable_change,42672
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,no_reliable_change,23.1
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,reliable_recovery,93628
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,reliable_recovery,53.8
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,recovery,98595
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,recovery,56.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,referrals_received,13261
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,finished_course_treatment,9613
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,at_caseness,9316
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,not_at_caseness,296
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,improvement,7250
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,percentage,improvement,75.4
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,deterioration,518
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,percentage,deterioration,5.4
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,no_reliable_change,1776
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,percentage,no_reliable_change,18.5
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,reliable_recovery,3738
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,percentage,reliable_recovery,40.1
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,count,recovery,3830
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Hypochondriacal disorders,percentage,recovery,41.1
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,referrals_received,35122
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,finished_course_treatment,18398
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,at_caseness,16677
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,not_at_caseness,1691
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,improvement,11701
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,percentage,improvement,63.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,deterioration,1116
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,percentage,deterioration,6.1
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,no_reliable_change,5272
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,percentage,no_reliable_change,28.7
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,reliable_recovery,7286
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,percentage,reliable_recovery,43.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,count,recovery,7719
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Mixed anxiety and depressive disorder,percentage,recovery,46.2
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,referrals_received,22247
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,finished_course_treatment,16992
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,at_caseness,16105
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,not_at_caseness,879
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,improvement,9952
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,percentage,improvement,58.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,deterioration,800
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,percentage,deterioration,4.7
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,no_reliable_change,6113
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,percentage,no_reliable_change,36
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,reliable_recovery,6214
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,percentage,reliable_recovery,38.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,count,recovery,7194
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Obsessive-compulsive disorder,percentage,recovery,44.6
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,count,referrals_received,44091
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,count,finished_course_treatment,26682
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,count,at_caseness,24557
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,count,not_at_caseness,2113
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,count,improvement,18180
2022-04-01,2023-03-31,fy2223,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Other anxiety or stress related disorder,percentage,improvement,68.1
